ticker,name,companyCode,companyName,custodianCode,custodianName,indexTicker,indexName,indexStartDate,managerNames,establishDate,assetal,assetalName,manage,manageName,organizationform,organizationformName,investarea,investareaName,exchangemarket,exchangemarketName,assetalNet,nav,navUnit,navChange,navChange1w,navChange1m,navChange3m,navChange6m,navChange9m,navChangeYtd,navChange1y,navAnnualReturns2y,navAnnualReturns3y,navAnnualReturns5y,navAnnualReturns10y,navBeta3mJSW001,navBeta6mJSW001,navBeta9mJSW001,navBeta1yJSW001,navBeta2yJSW001,navBeta3yJSW001,navBeta5yJSW001,navBeta10yJSW001,navBeta15yJSW001,navBetaYtdJSW001,navBetaAllJSW001,navBeta2007JSW001,navBeta2015JSW001,trackingError,navBeta2008JSW001,navBeta2016JSW001,tradeAmount,tradeAmount3,tradeAmount5,tradeAmount10,tradeAmount30,pctOfFloat,pctOfStock,stkShares,isEnd,managerRatio,custodianRatio,salesRatio,totalFee,indexUsageRatio,pctOfNav
013195,招商新能指数A,80036782,招商基金,80048783,浙商银行,'399976,CS新能车,2021-08-27,"{'30510736': '侯昊', '30550809': '刘重杰'}",2021-08-27,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,2.64,1.0208,人民币,0.22,6.67,1.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.96,--,--,1.46,--,--,0.00,--,--,--,--,--,--,--,False,1.00,0.20,--,1.20,--,--
516660,华安新能汽车ETF,80000228,华安基金,80001120,农业银行,'399976,CS新能车,2021-02-03,{'30564612': '倪斌'},2021-02-03,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,2.76,1.5543,人民币,0.23,6.97,1.61,10.8,68.86,--,--,--,--,--,--,--,1.6,0.88,--,--,--,--,--,--,--,--,1.11,--,--,0.08,--,--,53133182.00,57269156.00,55426933.40,55781905.10,47171443.57,--,--,--,False,0.50,0.10,--,0.60,--,--
011512,天弘新能指数A,80041198,天弘基金,10000013,民生银行,'399976,CS新能车,2021-04-09,"{'30683895': '林心龙', '30138815': '沙川'}",2021-04-09,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,2.87,1.5619,人民币,0.23,6.79,1.44,10.02,54.63,--,--,--,--,--,--,--,1.54,0.67,--,--,--,--,--,--,--,--,0.68,--,--,0.18,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
012503,国泰环保联接A,80000224,国泰基金,10000013,民生银行,'930614,环保50,2021-06-08,{'30630672': '王玉'},2021-06-08,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.1,1.2471,人民币,0.05,7.36,4.91,15.36,--,--,--,--,--,--,--,--,1.08,--,--,--,--,--,--,--,--,--,1.05,--,--,0.34,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
159861,国泰环保ETF,80000224,国泰基金,10000013,民生银行,'930614,环保50,2021-03-19,{'30630672': '王玉'},2021-03-19,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,3.74,1.64,人民币,0.06,8.17,5.63,19.36,68.63,--,--,--,--,--,--,--,1.27,0.47,--,--,--,--,--,--,--,--,0.7,--,--,0.13,--,--,32633375.00,36227491.30,36844994.78,34433299.65,38401219.16,--,--,--,False,0.50,0.10,--,0.60,--,--
690008,民生中证指数A,80106677,民生加银,80001068,建设银行,'000944,内地资源,2012-03-08,{'30569850': '武杰'},2012-03-08,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.32,1.154,人民币,0.13,3.69,-4.24,15.9,40.15,41.0,51.78,81.7,39.73,25.13,11.09,--,1.22,0.96,1.19,1.21,1.27,1.05,1.1,--,--,1.17,1.05,--,1.11,0.2,--,1.11,0.00,--,--,--,--,--,--,--,False,0.75,0.20,--,0.97,0.02,--
510410,博时资源ETF,80000226,博时基金,80001068,建设银行,'000068,上证资源,2012-04-10,"{'30133415': '王祥', '30335068': '万琼'}",2012-04-10,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,4.82,1.1746,人民币,0.27,2.41,-5.99,19.93,45.05,49.01,55.17,82.49,41.69,26.4,11.84,--,1.23,1.01,1.08,1.11,1.3,1.09,1.11,--,--,1.05,1.08,--,1.11,0.06,--,1.13,22140942.00,22323002.00,21255480.20,21121204.30,30527225.40,--,--,--,False,0.50,0.10,--,0.63,0.03,--
050024,博时资源联接,80000226,博时基金,80001068,建设银行,'000068,上证资源,2012-04-10,"{'30133415': '王祥', '30335068': '万琼'}",2012-04-10,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,1.61,1.1527,人民币,0.27,2.29,-5.75,19.57,43.71,47.93,52.99,78.47,40.3,25.88,11.63,--,1.15,0.94,1.0,1.03,1.21,1.02,1.04,--,--,0.98,1.03,--,1.05,0.22,--,1.06,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
013605,华夏低碳联接A,80000222,华夏基金,80001068,建设银行,'000977,内地低碳,2021-10-15,{'30705250': '严筱娴'},2021-10-15,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.77,1.0,人民币,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
012754,鹏华低碳联接A,80000230,鹏华基金,80000073,华泰证券,'000977,内地低碳,2021-07-13,{'30585899': '闫冬'},2021-07-13,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,2.96,1.0996,人民币,-0.07,7.75,6.73,10.06,--,--,--,--,--,--,--,--,0.75,--,--,--,--,--,--,--,--,--,0.75,--,--,0.93,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
560560,泰康低碳经济ETF,80061674,泰康资产,10001075,广发证券,'000977,内地低碳,2021-08-27,{'30136277': '魏军'},2021-08-27,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,3.0,1.0527,人民币,-0.1,8.06,6.94,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.55,--,--,0.85,--,--,31219751.00,58354106.00,52201785.20,42363842.30,--,--,--,--,False,0.50,0.10,--,0.60,--,--
516070,易基低碳ETF,80000229,易方达基金,80507977,申万宏源证券,'000977,内地低碳,2021-04-15,{'30636609': '张湛'},2021-04-15,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,3.54,1.558,人民币,-0.08,8.28,7.29,15.55,55.89,--,--,--,--,--,--,--,1.2,0.52,--,--,--,--,--,--,--,--,0.52,--,--,0.06,--,--,68647353.00,72448797.33,66555317.60,65849452.80,70710333.07,--,--,--,False,0.15,0.05,--,0.20,--,--
159885,鹏华低碳ETF,80000230,鹏华基金,80000073,华泰证券,'000977,内地低碳,2021-04-06,{'30585899': '闫冬'},2021-04-06,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,6.0,1.6251,人民币,-0.09,8.2,7.11,14.37,62.19,--,--,--,--,--,--,--,1.19,0.56,--,--,--,--,--,--,--,--,0.62,--,--,0.06,--,--,18898559.00,29065176.37,26672323.90,24969828.53,29365377.57,--,--,--,False,0.50,0.10,--,0.60,--,--
159790,华夏低碳经济ETF,80000222,华夏基金,80001068,建设银行,'000977,内地低碳,2021-07-30,{'30705250': '严筱娴'},2021-07-30,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,29.27,1.0732,人民币,-0.11,8.3,7.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.83,--,--,0.21,--,--,209393554.00,358319292.43,387153776.21,360076566.06,316376544.61,--,--,--,False,0.50,0.10,--,0.60,--,--
161217,国投资源指数,80000233,国投瑞银,80001067,工商银行,'000961,中证上游,2011-07-21,{'30243390': '殷瑞飞'},2011-07-21,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,2.3,1.391,人民币,0.26,3.43,-3.81,17.64,43.88,46.62,56.9,88.45,51.66,33.96,17.7,4.21,1.21,0.9,1.11,1.14,1.3,1.07,1.09,1.04,--,1.1,1.04,--,1.09,0.22,--,1.1,93740.00,152620.78,112595.13,141659.57,251093.48,--,--,--,False,0.60,0.13,--,0.75,0.02,--
165520,信诚有色指数A,80066470,中信保诚基金,80001122,中国银行,'H30031,800有色,2021-01-01,{'30559527': '黄稚'},2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,17.72,1.9862,人民币,0.32,4.84,-5.58,10.94,41.35,40.65,--,--,--,--,--,--,1.34,0.94,1.38,--,--,--,--,--,--,--,1.35,--,--,0.22,--,--,579966.00,969725.63,969174.79,761406.02,1114927.19,--,--,--,False,1.00,0.22,--,1.24,0.02,--
160620,鹏华资源LOFA,80000230,鹏华基金,80001067,工商银行,'000805,A股资源,2021-01-01,{'30585899': '闫冬'},2021-01-01,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,1.24,1.934,人民币,0.52,2.94,-6.79,20.49,44.04,48.38,--,--,--,--,--,--,1.19,0.89,0.89,--,--,--,--,--,--,--,0.87,--,--,0.2,--,--,192788.00,196168.66,239107.54,264237.86,632412.92,--,--,--,False,1.00,0.22,--,1.24,0.02,--
163114,申万环保指数(LOF)A,80045188,申万菱信,80001120,农业银行,'000827,中证环保,2020-10-23,{'30444835': '王赟杰'},2020-10-23,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,3.66,1.8433,人民币,0.2,6.67,4.34,16.26,61.52,47.69,53.79,--,--,--,--,--,1.17,0.56,1.28,--,--,--,--,--,--,1.25,1.19,--,--,0.14,--,--,481749.00,546426.54,529495.10,722639.11,720433.13,--,--,--,False,1.00,0.22,--,1.24,0.02,--
164304,新华环保指数,80000249,新华基金,80001068,建设银行,'000827,中证环保,2014-09-11,{'30130519': '邓岳'},2014-09-11,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.2,1.7219,人民币,0.21,6.73,4.44,16.66,60.16,45.5,51.52,76.1,59.14,43.33,9.32,--,1.19,0.55,1.27,1.19,1.22,1.22,1.27,--,--,1.24,1.16,--,1.3,0.12,--,1.25,0.00,--,--,--,--,--,--,--,False,1.00,0.22,--,1.24,0.02,--
512580,广发环保ETF,80000248,广发基金,80001122,中国银行,'000827,中证环保,2017-01-25,{'30488589': '霍华明'},2017-01-25,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,26.96,1.864,人民币,0.19,6.94,4.47,15.63,60.85,44.25,49.97,76.06,60.98,45.59,--,--,1.24,0.58,1.34,1.24,1.29,1.24,--,--,--,1.3,1.26,--,--,0.02,--,--,101603208.00,112366458.00,107676854.20,110300139.70,106663353.80,--,--,--,False,0.50,0.10,--,0.63,0.03,--
001064,广发环保联接A,80000248,广发基金,80001122,中国银行,'000827,中证环保,2015-03-25,{'30488589': '霍华明'},2015-03-25,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,16.08,1.3316,人民币,0.18,6.57,4.24,14.94,57.02,41.21,46.48,70.43,56.89,42.26,11.01,--,1.18,0.55,1.27,1.18,1.22,1.17,1.21,--,--,1.24,1.26,--,1.27,0.14,--,1.19,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
160634,鹏华环保指数,80000230,鹏华基金,80001068,建设银行,'000827,中证环保,2021-01-01,{'30585899': '闫冬'},2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,Unlisted,未上市,1.83,1.79,人民币,0.2,6.62,4.38,16.57,63.35,46.84,--,--,--,--,--,--,1.16,0.55,1.28,--,--,--,--,--,--,--,1.24,--,--,0.16,--,--,0.00,--,--,--,--,--,--,--,False,1.00,0.22,--,1.24,0.02,--
510170,国联商品ETF,80043374,国联安,80001122,中国银行,'000066,上证商品,2010-11-26,{'30058026': '黄欣'},2010-11-26,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,2.7,3.861,人民币,0.52,1.8,-9.28,20.75,45.33,51.04,53.39,77.25,56.61,37.27,17.5,4.19,1.28,1.09,1.08,1.04,1.44,1.16,1.16,1.12,--,1.05,1.13,--,1.15,0.09,--,1.18,14581526.00,15141623.00,13530075.40,14223078.10,20090092.80,--,--,--,False,0.60,0.10,--,0.70,--,--
257060,国联商品联接,80043374,国联安,80001122,中国银行,'000066,上证商品,2010-12-01,{'30058026': '黄欣'},2010-12-01,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,1.13,1.1818,人民币,0.49,1.65,-8.5,19.86,42.9,48.25,50.43,72.47,52.97,34.94,16.46,3.99,1.18,1.0,1.0,0.97,1.35,1.08,1.09,1.06,--,0.98,1.07,--,1.09,0.27,--,1.11,0.00,--,--,--,--,--,--,--,False,0.60,0.10,--,0.70,--,--
164905,交银新能(LOF)A,80064562,交银施罗德,80001068,建设银行,'399412,国证新能,2020-11-30,{'30705243': '邵文婷'},2020-11-30,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,Unlisted,未上市,4.37,1.6333,人民币,-0.12,8.64,6.04,12.51,63.07,40.46,44.41,--,--,--,--,--,1.35,0.45,1.35,--,--,--,--,--,--,1.32,1.25,--,--,0.17,--,--,0.00,--,--,--,--,--,--,--,False,1.00,0.22,--,1.24,0.02,--
013437,财资金属指数A,80505426,财通证券资管,80001120,农业银行,'930708,中证有色,2021-09-01,{'30674750': '辛晨晨'},2021-09-01,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,0.12,0.95,人民币,0.29,4.16,-6.85,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.83,--,--,0.41,--,--,0.00,--,--,--,--,--,--,--,False,0.20,0.10,--,0.30,--,--
013218,国泰金属联接A,80000224,国泰基金,10000590,平安银行,'930708,中证有色,2021-08-13,{'30475190': '徐成城'},2021-08-13,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.12,1.0364,人民币,0.28,4.27,-6.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.24,--,--,1.2,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
159876,华宝有色ETF,80000250,华宝基金,10000020,招商银行,'930708,中证有色,2021-03-12,{'30202589': '陈建华'},2021-03-12,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,0.44,1.4454,人民币,0.3,4.69,-7.09,9.21,43.36,--,--,--,--,--,--,--,1.48,0.94,--,--,--,--,--,--,--,--,0.96,--,--,0.07,--,--,5555194.00,6167871.00,6030630.00,6183931.54,8077775.03,--,--,--,False,0.50,0.10,--,0.60,--,--
159871,银华有色金属,80000235,银华基金,80001068,建设银行,'930708,中证有色,2021-03-10,"{'30531104': '李宜璇', '30598400': '王帅'}",2021-03-10,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,0.63,1.4044,人民币,0.3,4.69,-7.01,9.53,41.5,--,--,--,--,--,--,--,1.49,0.93,--,--,--,--,--,--,--,--,0.97,--,--,0.06,--,--,12567024.00,14064100.77,13622657.62,12981314.89,14265252.76,--,--,--,False,0.50,0.10,--,0.60,--,--
159881,国泰有色ETF,80000224,国泰基金,10000590,平安银行,'930708,中证有色,2021-06-17,{'30475190': '徐成城'},2021-06-17,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,1.16,1.2978,人民币,0.3,4.71,-6.96,9.16,--,--,--,--,--,--,--,--,1.45,--,--,--,--,--,--,--,--,--,1.37,--,--,0.14,--,--,32619319.00,31019086.73,26137976.44,24864871.50,29320776.64,--,--,--,False,0.50,0.10,--,0.60,--,--
011630,东财有色增强A,80547395,东财基金,80000012,招商证券,'930708,中证有色,2021-03-16,"{'30695508': '杨路炜', '30636127': '姚楠燕'}",2021-03-16,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.67,1.518,人民币,0.34,4.4,-7.49,11.65,50.72,--,--,--,--,--,--,--,1.41,0.97,--,--,--,--,--,--,--,--,1.02,--,--,0.37,--,--,0.00,--,--,--,--,--,--,--,False,1.20,0.10,--,1.30,--,--
159880,鹏华有色金属50ETF,80000230,鹏华基金,10000018,中信证券,'399395,国证有色,2021-03-08,{'30585899': '闫冬'},2021-03-08,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,0.49,1.3833,人民币,0.33,4.35,-5.7,8.07,38.55,--,--,--,--,--,--,--,1.42,0.93,--,--,--,--,--,--,--,--,1.0,--,--,0.1,--,--,8964159.00,8064361.45,7734118.13,7310417.45,8061987.62,--,--,--,False,0.50,0.10,--,0.60,--,--
160221,国泰有色指数,80000224,国泰基金,80001068,建设银行,'399395,国证有色,2021-01-01,{'30316741': '谢东旭'},2021-01-01,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,27.26,1.6317,人民币,0.35,4.31,-5.43,9.26,40.49,38.64,--,--,--,--,--,--,1.35,0.95,1.34,--,--,--,--,--,--,--,1.31,--,--,0.23,--,--,1391779.00,2012639.21,1758557.00,1462813.34,2951053.45,--,--,--,False,1.00,0.22,--,1.24,0.02,--
516650,华夏有色50ETF,80000222,华夏基金,80001220,中信银行,'000811,细分有色,2021-06-09,{'30488427': '赵宗庭'},2021-06-09,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.46,1.31,人民币,0.33,4.75,-5.9,9.49,--,--,--,--,--,--,--,--,1.42,--,--,--,--,--,--,--,--,--,1.45,--,--,0.12,--,--,9413035.00,7819945.67,7037309.40,4995754.40,9500110.57,--,--,--,False,0.50,0.10,--,0.60,--,--
516680,建信有色金属ETF,80065990,建信基金,80016241,中金公司,'000811,细分有色,2021-02-18,{'30583316': '龚佳佳'},2021-02-18,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.56,1.2244,人民币,0.33,4.58,-5.75,9.25,41.18,--,--,--,--,--,--,--,1.43,0.99,--,--,--,--,--,--,--,--,1.18,--,--,0.15,--,--,4859128.00,5273839.67,4914221.40,4184109.90,7326448.20,--,--,--,False,0.50,0.10,--,0.60,--,--
160416,华安石油指数,80000228,华安基金,80001068,建设银行,'SPN025,标普全球石油净总收益指数(人民币),2012-03-29,{'30564612': '倪斌'},2012-03-29,Stock,股票,Index,传统指数型,LOF,LOF,GLOBAL_ALLOCATION,全球配置,SZSE,深交所上市,5.59,1.153,人民币,0.32,1.58,14.71,19.34,22.12,30.99,42.82,67.73,8.79,1.37,4.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.24,--,--,1779200.00,2300957.17,2214201.45,2809057.76,2035919.71,--,--,--,False,1.00,0.28,--,1.28,--,--
502023,鹏华钢铁指数A,80000230,鹏华基金,10000020,招商银行,'399440,国证钢铁,2015-08-13,{'30687965': '罗英宇'},2015-08-13,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SHSE,上交所上市,13.46,1.943,人民币,0.19,-0.87,-14.58,5.21,16.11,45.03,48.13,56.12,33.49,18.21,8.82,--,1.19,0.61,0.05,0.34,0.15,0.6,0.62,--,--,0.04,0.5,--,--,0.19,--,0.69,930588.00,821219.67,714932.80,740773.90,1597197.93,--,--,--,False,1.00,0.22,--,1.24,0.02,--
168203,中融钢铁指数,80329448,中融基金,10000786,海通证券,'399440,国证钢铁,2021-01-01,{'30249815': '赵菲'},2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,3.17,1.412,人民币,0.21,-0.77,-14.23,6.98,18.79,47.18,--,--,--,--,--,--,1.15,0.59,0.04,--,--,--,--,--,--,--,0.04,--,--,0.27,--,--,411916.00,453958.37,469049.53,381863.65,741038.81,--,--,--,False,1.00,0.22,--,1.24,0.02,--
161715,招商大宗商品,80036782,招商基金,80001067,工商银行,'000979,大宗商品,2012-06-28,{'30510736': '侯昊'},2012-06-28,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,1.98,1.7196,人民币,1.05,0.5,-8.83,17.97,39.7,46.41,51.0,66.71,42.21,33.63,11.43,--,1.17,1.12,1.04,1.01,1.23,1.2,1.23,--,--,1.02,1.14,--,1.24,0.15,--,1.23,848891.00,596428.61,530542.74,519105.12,1041808.78,--,--,--,False,0.75,0.15,--,0.92,0.02,--
160225,国泰新汽车,80000224,国泰基金,80001122,中国银行,'399417,新能源车,2015-08-27,{'30316741': '谢东旭'},2015-08-27,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,31.39,2.3934,人民币,0.32,6.02,0.65,6.18,52.42,32.17,36.84,84.29,77.93,54.13,17.19,--,1.42,0.87,1.54,1.46,1.44,1.31,1.39,--,--,1.49,1.22,--,--,0.18,--,1.33,1154500.00,2447626.67,1894189.93,1582290.40,1916310.23,--,--,--,False,0.50,0.20,--,0.72,0.02,--
004432,南方有色联接A,80000220,南方基金,80001067,工商银行,'000819,有色金属,2017-09-08,{'30571936': '崔蕾'},2017-09-08,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,15.4,1.4411,人民币,0.26,4.34,-5.63,8.25,37.84,33.8,41.96,78.68,50.05,36.74,--,--,1.37,0.88,1.28,1.35,1.54,1.27,--,--,--,1.25,1.28,--,--,0.17,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
512400,南方有色金属ETF,80000220,南方基金,80001067,工商银行,'000819,有色金属,2017-08-03,{'30571936': '崔蕾'},2017-08-03,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,45.27,1.4542,人民币,0.27,4.57,-6.0,8.3,39.38,33.98,41.95,81.17,52.7,38.04,--,--,1.45,0.91,1.36,1.43,1.66,1.36,--,--,--,1.32,1.36,--,--,0.02,--,--,193598597.00,221004652.67,220797453.00,231814369.80,341247164.80,--,--,--,False,0.50,0.10,--,0.63,0.03,--
013473,华宝新材联接A,80000250,华宝基金,80001067,工商银行,'H30597,新材料,2021-10-14,{'30202589': '陈建华'},2021-10-14,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.4,1.0,人民币,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
516480,国联新材料ETF,80043374,国联安,80000123,国泰君安,'H30597,新材料,2021-05-27,"{'30058026': '黄欣', '30254410': '章椹元'}",2021-05-27,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.53,1.2102,人民币,0.06,5.08,0.23,3.05,--,--,--,--,--,--,--,--,1.28,--,--,--,--,--,--,--,--,--,1.41,--,--,0.12,--,--,4647643.00,7082087.67,7017055.60,6720805.30,7837908.30,--,--,--,False,0.50,0.10,--,0.60,--,--
159703,天弘新材料ETF,80041198,天弘基金,80000073,华泰证券,'H30597,新材料,2021-05-27,"{'30540129': '陈瑶', '30562763': '刘笑明'}",2021-05-27,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,0.91,1.2505,人民币,0.06,5.18,0.17,3.57,--,--,--,--,--,--,--,--,1.3,--,--,--,--,--,--,--,--,--,1.42,--,--,0.1,--,--,12303547.00,14708474.55,14470456.47,13308582.52,15182367.62,--,--,--,False,0.50,0.10,--,0.60,--,--
516710,华夏新材料50ETF,80000222,华夏基金,80001068,建设银行,'H30597,新材料,2021-08-04,{'30488427': '赵宗庭'},2021-08-04,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.0,1.0038,人民币,0.06,5.22,0.63,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.03,--,--,0.49,--,--,1959238.00,5206392.00,5344195.20,5805947.10,9266906.53,--,--,--,False,0.50,0.10,--,0.60,--,--
516890,平安中证新材ETF,80168726,平安基金,80000123,国泰君安,'H30597,新材料,2021-07-09,{'30623403': '刘洁倩'},2021-07-09,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.09,1.0503,人民币,0.06,5.11,0.6,5.09,--,--,--,--,--,--,--,--,0.88,--,--,--,--,--,--,--,--,--,0.87,--,--,0.82,--,--,4535085.00,6320961.33,5519756.60,5675463.60,8259339.27,--,--,--,False,0.50,0.10,--,0.60,--,--
